name,new_name,description,filter,scale,formula,comment
UNC_CHA_RxC_PRQ1_REJECT.ANY0,,,,,,
UNC_CHA_RxC_PRQ1_REJECT.HA,,,,,,
UNC_CHA_RxC_PRQ1_REJECT.LLC_VICTIM,,,,,,
UNC_CHA_RxC_PRQ1_REJECT.SF_VICTIM,,,,,,
UNC_CHA_RxC_PRQ1_REJECT.VICTIM,,,,,,
UNC_CHA_RxC_PRQ1_REJECT.LLC_OR_SF_WAY,,,,,,
UNC_CHA_RxC_PRQ1_REJECT.ALLOW_SNP,,,,,,
UNC_CHA_RxC_PRQ1_REJECT.PA_MATCH,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.AD_REQ_VN0,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.AD_RSP_VN0,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.BL_RSP_VN0,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.BL_WB_VN0,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.BL_NCB_VN0,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.BL_NCS_VN0,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.AK_NON_UPI,,,,,,
UNC_CHA_RxC_REQ_Q0_RETRY.IV_NON_UPI,,,,,,
UNC_CHA_RxC_REQ_Q1_RETRY.ANY0,,,,,,
UNC_CHA_RxC_REQ_Q1_RETRY.HA,,,,,,
UNC_CHA_RxC_REQ_Q1_RETRY.LLC_VICTIM,,,,,,
UNC_CHA_RxC_REQ_Q1_RETRY.SF_VICTIM,,,,,,
UNC_CHA_RxC_REQ_Q1_RETRY.VICTIM,,,,,,
UNC_CHA_RxC_REQ_Q1_RETRY.LLC_OR_SF_WAY,,,,,,
UNC_CHA_RxC_REQ_Q1_RETRY.ALLOW_SNP,,,,,,
UNC_CHA_RxC_REQ_Q1_RETRY.PA_MATCH,,,,,,
UNC_CHA_SNOOPS_SENT.ALL,,,,,,
UNC_CHA_SNOOPS_SENT.LOCAL,,,,,,
UNC_CHA_SNOOPS_SENT.BCST_LOCAL,,,,,,
UNC_CHA_SNOOPS_SENT.DIRECT_LOCAL,,,,,,
UNC_CHA_SNOOP_RESP_LOCAL.RSPI,,,,,,
UNC_CHA_SNOOP_RESP_LOCAL.RSPS,,,,,,
UNC_CHA_SNOOP_RESP_LOCAL.RSPIFWD,,,,,,
UNC_CHA_SNOOP_RESP_LOCAL.RSPSFWD,,,,,,
UNC_CHA_SNOOP_RESP_LOCAL.RSPWB,,,,,,
UNC_CHA_SNOOP_RESP_LOCAL.RSPFWDWB,,,,,,
UNC_CHA_SNOOP_RESP_LOCAL.RSPCNFLCT,,,,,,
UNC_CHA_SNOOP_RESP_LOCAL.RSPFWD,,,,,,
UNC_CHA_SNOOP_RSP_MISC.MTOI_RSPIFWDM,,,,,,
UNC_CHA_SNOOP_RSP_MISC.MTOI_RSPDATAM,,,,,,
UNC_CHA_SNOOP_RSP_MISC.RSPIFWDMPTL_HITSF,,,,,,
UNC_CHA_SNOOP_RSP_MISC.RSPIFWDMPTL_HITLLC,,,,,,
UNC_CHA_SNOOP_RSP_MISC.PULLDATAPTL_HITSF,,,,,,
UNC_CHA_SNOOP_RSP_MISC.PULLDATAPTL_HITLLC,,,,,,
UNC_CHA_WB_PUSH_MTOI.LLC,,,,,,
UNC_CHA_WB_PUSH_MTOI.MEM,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC0,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC1,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC2,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC3,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC4,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC5,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC6,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC7,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC8,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC9,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC10,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC11,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC12,,,,,,
UNC_CHA_WRITE_NO_CREDITS.MC13,,,,,,
UNC_CHA_XPT_PREF.SENT0,,,,,,
UNC_CHA_XPT_PREF.DROP0_NOCRD,,,,,,
UNC_CHA_XPT_PREF.DROP0_CONFLICT,,,,,,
UNC_CHA_XPT_PREF.SENT1,,,,,,
UNC_CHA_XPT_PREF.DROP1_NOCRD,,,,,,
UNC_CHA_XPT_PREF.DROP1_CONFLICT,,,,,,
UNC_CHA_LLC_LOOKUP.I,,,,,,
UNC_CHA_LLC_LOOKUP.SF_S,,,,,,
UNC_CHA_LLC_LOOKUP.SF_E,,,,,,
UNC_CHA_LLC_LOOKUP.SF_H,,,,,,
UNC_CHA_LLC_LOOKUP.S,,,,,,
UNC_CHA_LLC_LOOKUP.E,,,,,,
UNC_CHA_LLC_LOOKUP.M,,,,,,
UNC_CHA_LLC_LOOKUP.F,,,,,,
UNC_CHA_LLC_LOOKUP.RFO,,,,,,
UNC_CHA_TOR_INSERTS.IRQ_IA,,,,,,
UNC_CHA_TOR_INSERTS.EVICT,,,,,,
UNC_CHA_TOR_INSERTS.PRQ_IOSF,,,,,,
UNC_CHA_TOR_INSERTS.IRQ_NON_IA,,,,,,
UNC_CHA_TOR_INSERTS.PRQ_NON_IOSF,,,,,,
UNC_CHA_TOR_INSERTS.LOC_IO,,,,,,
UNC_CHA_TOR_INSERTS.LOC_IA,,,,,,
UNC_CHA_TOR_INSERTS.LOC_ALL,,,,,,
UNC_CHA_TOR_INSERTS.HIT,,,,,,
UNC_CHA_TOR_INSERTS.MISS,,,,,,
UNC_CHA_TOR_INSERTS.DDR4,,,,,,
UNC_CHA_TOR_INSERTS.MMCFG,,,,,,
UNC_CHA_TOR_INSERTS.LOCAL_TGT,,,,,,
UNC_CHA_TOR_INSERTS.MATCH_OPC,,,,,,
UNC_CHA_TOR_INSERTS.PREMORPH_OPC,,,,,,
UNC_CHA_TOR_INSERTS.NEARMEM,,,,,,
UNC_CHA_TOR_INSERTS.NOT_NEARMEM,,,,,,
UNC_CHA_TOR_INSERTS.NONCOH,,,,,,
UNC_CHA_TOR_INSERTS.ISOC,,,,,,
UNC_CHA_TOR_OCCUPANCY.IRQ_IA,,,,,,
UNC_CHA_TOR_OCCUPANCY.EVICT,,,,,,
UNC_CHA_TOR_OCCUPANCY.PRQ,,,,,,
UNC_CHA_TOR_OCCUPANCY.IRQ_NON_IA,,,,,,
UNC_CHA_TOR_OCCUPANCY.PRQ_NON_IOSF,,,,,,
UNC_CHA_TOR_OCCUPANCY.LOC_IO,,,,,,
UNC_CHA_TOR_OCCUPANCY.LOC_IA,,,,,,
UNC_CHA_TOR_OCCUPANCY.LOC_ALL,,,,,,
UNC_CHA_TOR_OCCUPANCY.HIT,,,,,,
UNC_CHA_TOR_OCCUPANCY.MISS,,,,,,
UNC_CHA_TOR_OCCUPANCY.MMCFG,,,,,,
UNC_CHA_TOR_OCCUPANCY.LOCAL_TGT,,,,,,
UNC_CHA_TOR_OCCUPANCY.MATCH_OPC,,,,,,
UNC_CHA_TOR_OCCUPANCY.PREMORPH_OPC,,,,,,
UNC_CHA_TOR_OCCUPANCY.NEARMEM,,,,,,
UNC_CHA_TOR_OCCUPANCY.NOT_NEARMEM,,,,,,
UNC_CHA_TOR_OCCUPANCY.NONCOH,,,,,,
UNC_CHA_TOR_OCCUPANCY.ISOC,,,,,,
UNC_CHA_AG0_AD_CRD_ACQUIRED0.TGR0,,,,,,
UNC_CHA_AG0_AD_CRD_ACQUIRED0.TGR1,,,,,,
UNC_CHA_AG0_AD_CRD_ACQUIRED0.TGR2,,,,,,
UNC_CHA_AG0_AD_CRD_ACQUIRED0.TGR3,,,,,,
UNC_CHA_AG0_AD_CRD_ACQUIRED0.TGR4,,,,,,
UNC_CHA_AG0_AD_CRD_ACQUIRED0.TGR5,,,,,,
UNC_CHA_AG0_AD_CRD_ACQUIRED0.TGR6,,,,,,
UNC_CHA_AG0_AD_CRD_ACQUIRED0.TGR7,,,,,,
UNC_CHA_AG0_AD_CRD_ACQUIRED1.TGR8,,,,,,
UNC_CHA_AG0_AD_CRD_ACQUIRED1.TGR9,,,,,,
UNC_CHA_AG0_AD_CRD_ACQUIRED1.TGR10,,,,,,
UNC_CHA_AG0_AD_CRD_OCCUPANCY0.TGR0,,,,,,
UNC_CHA_AG0_AD_CRD_OCCUPANCY0.TGR1,,,,,,
UNC_CHA_AG0_AD_CRD_OCCUPANCY0.TGR2,,,,,,
UNC_CHA_AG0_AD_CRD_OCCUPANCY0.TGR3,,,,,,
UNC_CHA_AG0_AD_CRD_OCCUPANCY0.TGR4,,,,,,
UNC_CHA_AG0_AD_CRD_OCCUPANCY0.TGR5,,,,,,
UNC_CHA_AG0_AD_CRD_OCCUPANCY0.TGR6,,,,,,
UNC_CHA_AG0_AD_CRD_OCCUPANCY0.TGR7,,,,,,
UNC_CHA_AG0_AD_CRD_OCCUPANCY1.TGR8,,,,,,
UNC_CHA_AG0_AD_CRD_OCCUPANCY1.TGR9,,,,,,
UNC_CHA_AG0_AD_CRD_OCCUPANCY1.TGR10,,,,,,
UNC_CHA_AG0_BL_CRD_ACQUIRED0.TGR0,,,,,,
UNC_CHA_AG0_BL_CRD_ACQUIRED0.TGR1,,,,,,
UNC_CHA_AG0_BL_CRD_ACQUIRED0.TGR2,,,,,,
UNC_CHA_AG0_BL_CRD_ACQUIRED0.TGR3,,,,,,
UNC_CHA_AG0_BL_CRD_ACQUIRED0.TGR4,,,,,,
UNC_CHA_AG0_BL_CRD_ACQUIRED0.TGR5,,,,,,
UNC_CHA_AG0_BL_CRD_ACQUIRED0.TGR6,,,,,,
UNC_CHA_AG0_BL_CRD_ACQUIRED0.TGR7,,,,,,
UNC_CHA_AG0_BL_CRD_ACQUIRED1.TGR8,,,,,,
UNC_CHA_AG0_BL_CRD_ACQUIRED1.TGR9,,,,,,
UNC_CHA_AG0_BL_CRD_ACQUIRED1.TGR10,,,,,,
UNC_CHA_AG0_BL_CRD_OCCUPANCY0.TGR0,,,,,,
UNC_CHA_AG0_BL_CRD_OCCUPANCY0.TGR1,,,,,,
UNC_CHA_AG0_BL_CRD_OCCUPANCY0.TGR2,,,,,,
UNC_CHA_AG0_BL_CRD_OCCUPANCY0.TGR3,,,,,,
UNC_CHA_AG0_BL_CRD_OCCUPANCY0.TGR4,,,,,,
UNC_CHA_AG0_BL_CRD_OCCUPANCY0.TGR5,,,,,,
UNC_CHA_AG0_BL_CRD_OCCUPANCY0.TGR6,,,,,,
UNC_CHA_AG0_BL_CRD_OCCUPANCY0.TGR7,,,,,,
UNC_CHA_AG0_BL_CRD_OCCUPANCY1.TGR8,,,,,,
UNC_CHA_AG0_BL_CRD_OCCUPANCY1.TGR9,,,,,,
UNC_CHA_AG0_BL_CRD_OCCUPANCY1.TGR10,,,,,,
UNC_CHA_AG1_AD_CRD_ACQUIRED0.TGR0,,,,,,
UNC_CHA_AG1_AD_CRD_ACQUIRED0.TGR1,,,,,,
UNC_CHA_AG1_AD_CRD_ACQUIRED0.TGR2,,,,,,
UNC_CHA_AG1_AD_CRD_ACQUIRED0.TGR3,,,,,,
UNC_CHA_AG1_AD_CRD_ACQUIRED0.TGR4,,,,,,
UNC_CHA_AG1_AD_CRD_ACQUIRED0.TGR5,,,,,,
UNC_CHA_AG1_AD_CRD_ACQUIRED0.TGR6,,,,,,
UNC_CHA_AG1_AD_CRD_ACQUIRED0.TGR7,,,,,,
UNC_CHA_AG1_AD_CRD_ACQUIRED1.TGR8,,,,,,
UNC_CHA_AG1_AD_CRD_ACQUIRED1.TGR9,,,,,,
UNC_CHA_AG1_AD_CRD_ACQUIRED1.TGR10,,,,,,
UNC_CHA_AG1_AD_CRD_OCCUPANCY0.TGR0,,,,,,
UNC_CHA_AG1_AD_CRD_OCCUPANCY0.TGR1,,,,,,
UNC_CHA_AG1_AD_CRD_OCCUPANCY0.TGR2,,,,,,
UNC_CHA_AG1_AD_CRD_OCCUPANCY0.TGR3,,,,,,
UNC_CHA_AG1_AD_CRD_OCCUPANCY0.TGR4,,,,,,
UNC_CHA_AG1_AD_CRD_OCCUPANCY0.TGR5,,,,,,
UNC_CHA_AG1_AD_CRD_OCCUPANCY0.TGR6,,,,,,
UNC_CHA_AG1_AD_CRD_OCCUPANCY0.TGR7,,,,,,
UNC_CHA_AG1_AD_CRD_OCCUPANCY1.TGR8,,,,,,
UNC_CHA_AG1_AD_CRD_OCCUPANCY1.TGR9,,,,,,
UNC_CHA_AG1_AD_CRD_OCCUPANCY1.TGR10,,,,,,
UNC_CHA_AG1_BL_CRD_ACQUIRED0.TGR0,,,,,,
UNC_CHA_AG1_BL_CRD_ACQUIRED0.TGR1,,,,,,
UNC_CHA_AG1_BL_CRD_ACQUIRED0.TGR2,,,,,,
UNC_CHA_AG1_BL_CRD_ACQUIRED0.TGR3,,,,,,
UNC_CHA_AG1_BL_CRD_ACQUIRED0.TGR4,,,,,,
UNC_CHA_AG1_BL_CRD_ACQUIRED0.TGR5,,,,,,
UNC_CHA_AG1_BL_CRD_ACQUIRED0.TGR6,,,,,,
UNC_CHA_AG1_BL_CRD_ACQUIRED0.TGR7,,,,,,
UNC_CHA_AG1_BL_CRD_ACQUIRED1.TGR8,,,,,,
UNC_CHA_AG1_BL_CRD_ACQUIRED1.TGR9,,,,,,
UNC_CHA_AG1_BL_CRD_ACQUIRED1.TGR10,,,,,,
UNC_CHA_AG1_BL_CRD_OCCUPANCY0.TGR0,,,,,,
UNC_CHA_AG1_BL_CRD_OCCUPANCY0.TGR1,,,,,,
UNC_CHA_AG1_BL_CRD_OCCUPANCY0.TGR2,,,,,,
UNC_CHA_AG1_BL_CRD_OCCUPANCY0.TGR3,,,,,,
UNC_CHA_AG1_BL_CRD_OCCUPANCY0.TGR4,,,,,,
UNC_CHA_AG1_BL_CRD_OCCUPANCY0.TGR5,,,,,,
UNC_CHA_AG1_BL_CRD_OCCUPANCY0.TGR6,,,,,,
UNC_CHA_AG1_BL_CRD_OCCUPANCY0.TGR7,,,,,,
UNC_CHA_AG1_BL_CRD_OCCUPANCY1.TGR8,,,,,,
UNC_CHA_AG1_BL_CRD_OCCUPANCY1.TGR9,,,,,,
UNC_CHA_AG1_BL_CRD_OCCUPANCY1.TGR10,,,,,,
UNC_CHA_DISTRESS_ASSERTED.VERT,,,,,,
UNC_CHA_DISTRESS_ASSERTED.HORZ,,,,,,
UNC_CHA_DISTRESS_ASSERTED.DPT_LOCAL,,,,,,
UNC_CHA_DISTRESS_ASSERTED.DPT_NONLOCAL,,,,,,
UNC_CHA_DISTRESS_ASSERTED.DPT_STALL_IV,,,,,,
UNC_CHA_DISTRESS_ASSERTED.DPT_STALL_NOCRD,,,,,,
UNC_CHA_EGRESS_ORDERING.IV_SNOOPGO_UP,,,,,,
UNC_CHA_EGRESS_ORDERING.IV_SNOOPGO_DN,,,,,,
UNC_CHA_HORZ_RING_AD_IN_USE.LEFT_EVEN,,,,,,
UNC_CHA_HORZ_RING_AD_IN_USE.LEFT_ODD,,,,,,
UNC_CHA_HORZ_RING_AD_IN_USE.RIGHT_EVEN,,,,,,
UNC_CHA_HORZ_RING_AD_IN_USE.RIGHT_ODD,,,,,,
UNC_CHA_HORZ_RING_AKC_IN_USE.LEFT_EVEN,,,,,,
UNC_CHA_HORZ_RING_AKC_IN_USE.LEFT_ODD,,,,,,
UNC_CHA_HORZ_RING_AKC_IN_USE.RIGHT_EVEN,,,,,,
UNC_CHA_HORZ_RING_AKC_IN_USE.RIGHT_ODD,,,,,,
UNC_CHA_HORZ_RING_AK_IN_USE.LEFT_EVEN,,,,,,
UNC_CHA_HORZ_RING_AK_IN_USE.LEFT_ODD,,,,,,
UNC_CHA_HORZ_RING_AK_IN_USE.RIGHT_EVEN,,,,,,
UNC_CHA_HORZ_RING_AK_IN_USE.RIGHT_ODD,,,,,,
UNC_CHA_HORZ_RING_BL_IN_USE.LEFT_EVEN,,,,,,
UNC_CHA_HORZ_RING_BL_IN_USE.LEFT_ODD,,,,,,
UNC_CHA_HORZ_RING_BL_IN_USE.RIGHT_EVEN,,,,,,
UNC_CHA_HORZ_RING_BL_IN_USE.RIGHT_ODD,,,,,,
UNC_CHA_HORZ_RING_IV_IN_USE.LEFT,,,,,,
UNC_CHA_HORZ_RING_IV_IN_USE.RIGHT,,,,,,
UNC_CHA_MISC_EXTERNAL.MBE_INST0,,,,,,
UNC_CHA_MISC_EXTERNAL.MBE_INST1,,,,,,
UNC_CHA_RING_BOUNCES_HORZ.AD,,,,,,
UNC_CHA_RING_BOUNCES_HORZ.AK,,,,,,
UNC_CHA_RING_BOUNCES_HORZ.BL,,,,,,
UNC_CHA_RING_BOUNCES_HORZ.IV,,,,,,
UNC_CHA_RING_BOUNCES_VERT.AD,,,,,,
UNC_CHA_RING_BOUNCES_VERT.AK,,,,,,
UNC_CHA_RING_BOUNCES_VERT.BL,,,,,,
UNC_CHA_RING_BOUNCES_VERT.IV,,,,,,
UNC_CHA_RING_BOUNCES_VERT.AKC,,,,,,
UNC_CHA_RING_SINK_STARVED_HORZ.AD,,,,,,
UNC_CHA_RING_SINK_STARVED_HORZ.AK,,,,,,
UNC_CHA_RING_SINK_STARVED_HORZ.BL,,,,,,
UNC_CHA_RING_SINK_STARVED_HORZ.IV,,,,,,
UNC_CHA_RING_SINK_STARVED_HORZ.AK_AG1,,,,,,
UNC_CHA_RING_SINK_STARVED_VERT.AD,,,,,,
UNC_CHA_RING_SINK_STARVED_VERT.AK,,,,,,
UNC_CHA_RING_SINK_STARVED_VERT.BL,,,,,,
UNC_CHA_RING_SINK_STARVED_VERT.IV,,,,,,
UNC_CHA_RING_SINK_STARVED_VERT.AKC,,,,,,
UNC_CHA_RxR_BUSY_STARVED.AD_UNCRD,,,,,,
UNC_CHA_RxR_BUSY_STARVED.BL_UNCRD,,,,,,
UNC_CHA_RxR_BUSY_STARVED.AD_CRD,,,,,,
UNC_CHA_RxR_BUSY_STARVED.BL_CRD,,,,,,
UNC_CHA_RxR_BUSY_STARVED.AD_ALL,,,,,,
UNC_CHA_RxR_BUSY_STARVED.BL_ALL,,,,,,
UNC_CHA_RxR_BYPASS.AD_UNCRD,,,,,,
UNC_CHA_RxR_BYPASS.AK,,,,,,
UNC_CHA_RxR_BYPASS.BL_UNCRD,,,,,,
UNC_CHA_RxR_BYPASS.IV,,,,,,
UNC_CHA_RxR_BYPASS.AD_CRD,,,,,,
UNC_CHA_RxR_BYPASS.BL_CRD,,,,,,
UNC_CHA_RxR_BYPASS.AKC_UNCRD,,,,,,
UNC_CHA_RxR_BYPASS.AD_ALL,,,,,,
UNC_CHA_RxR_BYPASS.BL_ALL,,,,,,
UNC_CHA_RxR_CRD_STARVED.AD_UNCRD,,,,,,
UNC_CHA_RxR_CRD_STARVED.AK,,,,,,
UNC_CHA_RxR_CRD_STARVED.BL_UNCRD,,,,,,
UNC_CHA_RxR_CRD_STARVED.IV,,,,,,
UNC_CHA_RxR_CRD_STARVED.AD_CRD,,,,,,
UNC_CHA_RxR_CRD_STARVED.BL_CRD,,,,,,
UNC_CHA_RxR_CRD_STARVED.IFV,,,,,,
UNC_CHA_RxR_CRD_STARVED.AD_ALL,,,,,,
UNC_CHA_RxR_CRD_STARVED.BL_ALL,,,,,,
UNC_CHA_RxR_INSERTS.AD_UNCRD,,,,,,
UNC_CHA_RxR_INSERTS.AK,,,,,,
UNC_CHA_RxR_INSERTS.BL_UNCRD,,,,,,
UNC_CHA_RxR_INSERTS.IV,,,,,,
UNC_CHA_RxR_INSERTS.AD_CRD,,,,,,
UNC_CHA_RxR_INSERTS.BL_CRD,,,,,,
UNC_CHA_RxR_INSERTS.AKC_UNCRD,,,,,,
UNC_CHA_RxR_INSERTS.AD_ALL,,,,,,
UNC_CHA_RxR_INSERTS.BL_ALL,,,,,,
UNC_CHA_RxR_OCCUPANCY.AD_UNCRD,,,,,,
UNC_CHA_RxR_OCCUPANCY.AK,,,,,,
UNC_CHA_RxR_OCCUPANCY.BL_UNCRD,,,,,,
UNC_CHA_RxR_OCCUPANCY.IV,,,,,,
UNC_CHA_RxR_OCCUPANCY.AD_CRD,,,,,,
UNC_CHA_RxR_OCCUPANCY.BL_CRD,,,,,,
UNC_CHA_RxR_OCCUPANCY.AKC_UNCRD,,,,,,
UNC_CHA_RxR_OCCUPANCY.AD_ALL,,,,,,
UNC_CHA_RxR_OCCUPANCY.BL_ALL,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG0.TGR0,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG0.TGR1,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG0.TGR2,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG0.TGR3,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG0.TGR4,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG0.TGR5,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG0.TGR6,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG0.TGR7,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG1.TGR0,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG1.TGR1,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG1.TGR2,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG1.TGR3,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG1.TGR4,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG1.TGR5,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG1.TGR6,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_AD_AG1.TGR7,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG0.TGR0,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG0.TGR1,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG0.TGR2,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG0.TGR3,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG0.TGR4,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG0.TGR5,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG0.TGR6,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG0.TGR7,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG1.TGR0,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG1.TGR1,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG1.TGR2,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG1.TGR3,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG1.TGR4,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG1.TGR5,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG1.TGR6,,,,,,
UNC_CHA_STALL0_NO_TxR_HORZ_CRD_BL_AG1.TGR7,,,,,,
UNC_CHA_STALL1_NO_TxR_HORZ_CRD_AD_AG0.TGR8,,,,,,
UNC_CHA_STALL1_NO_TxR_HORZ_CRD_AD_AG0.TGR9,,,,,,
UNC_CHA_STALL1_NO_TxR_HORZ_CRD_AD_AG0.TGR10,,,,,,
UNC_CHA_STALL1_NO_TxR_HORZ_CRD_AD_AG1_1.TGR8,,,,,,
UNC_CHA_STALL1_NO_TxR_HORZ_CRD_AD_AG1_1.TGR9,,,,,,
UNC_CHA_STALL1_NO_TxR_HORZ_CRD_AD_AG1_1.TGR10,,,,,,
UNC_CHA_STALL1_NO_TxR_HORZ_CRD_BL_AG0_1.TGR8,,,,,,
UNC_CHA_STALL1_NO_TxR_HORZ_CRD_BL_AG0_1.TGR9,,,,,,
UNC_CHA_STALL1_NO_TxR_HORZ_CRD_BL_AG0_1.TGR10,,,,,,
UNC_CHA_STALL1_NO_TxR_HORZ_CRD_BL_AG1_1.TGR8,,,,,,
UNC_CHA_STALL1_NO_TxR_HORZ_CRD_BL_AG1_1.TGR9,,,,,,
UNC_CHA_STALL1_NO_TxR_HORZ_CRD_BL_AG1_1.TGR10,,,,,,
UNC_CHA_TxR_HORZ_ADS_USED.AD_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_ADS_USED.BL_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_ADS_USED.AD_CRD,,,,,,
UNC_CHA_TxR_HORZ_ADS_USED.BL_CRD,,,,,,
UNC_CHA_TxR_HORZ_ADS_USED.AD_ALL,,,,,,
UNC_CHA_TxR_HORZ_ADS_USED.BL_ALL,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.AD_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.AK,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.BL_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.IV,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.AD_CRD,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.BL_CRD,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.AKC_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.AD_ALL,,,,,,
UNC_CHA_TxR_HORZ_BYPASS.BL_ALL,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.AD_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.AK,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.BL_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.IV,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.AD_CRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.BL_CRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.AKC_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.AD_ALL,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_FULL.BL_ALL,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.AD_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.AK,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.BL_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.IV,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.AD_CRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.BL_CRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.AKC_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.AD_ALL,,,,,,
UNC_CHA_TxR_HORZ_CYCLES_NE.BL_ALL,,,,,,
UNC_CHA_TxR_HORZ_INSERTS.AD_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_INSERTS.AK,,,,,,
UNC_CHA_TxR_HORZ_INSERTS.BL_UNCRD,,,,,,
UNC_CHA_TxR_HORZ_INSERTS.IV,,,,,,
UNC_CHA_TxR_HORZ_INSERTS.AD_CRD,,,,,,
UNC_CHA_TxR_HORZ_INSERTS.BL_CRD,,,,,,
