Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed,QPCTime
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,26.901415,7.098,16.681,0.105,6.905,22.224,27544433493
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,26.909990,8.574,0.001,0.128,1.154,13.651,27544519237
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,26.907874,9.359,8.329,3.482,12.417,24.051,27544498076
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,26.924228,8.427,8.329,0.179,1.480,7.696,27544661618
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,26.918468,8.478,8.307,0.113,0.863,13.480,27544604019
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,26.917755,9.881,8.362,2.555,11.794,22.532,27544596886
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,26.932453,8.225,8.362,0.210,1.331,7.834,27544743865
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,26.926792,8.324,8.370,0.124,1.823,13.526,27544687256
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,26.926841,9.086,8.320,2.733,11.610,21.766,27544687747
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,26.940938,8.485,8.320,0.504,1.740,7.669,27544828717
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,26.935378,8.587,8.316,0.244,0.785,13.256,27544773124
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,26.936227,9.387,8.360,2.229,11.288,20.739,27544781612
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,26.949068,8.130,8.360,0.141,0.577,7.899,27544910017
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,26.944807,9.429,8.373,0.179,1.764,12.200,27544867411
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,26.945063,8.836,8.352,2.466,11.132,20.255,27544869974
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,26.957529,8.461,8.352,0.200,0.396,7.790,27544994625
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,26.951537,6.730,8.338,0.131,1.747,13.809,27544934708
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,26.954016,8.953,8.352,2.178,11.099,19.654,27544959502
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,26.965799,8.271,8.352,0.139,1.100,7.871,27545077331
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,26.959955,8.418,8.358,0.134,1.059,13.749,27545018889
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,26.974208,8.408,8.326,0.192,0.730,7.788,27545161415
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,26.968054,8.099,8.320,0.215,0.464,13.970,27545099881
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,26.963108,9.092,16.680,2.020,11.176,27.242,27545050423
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,26.982577,8.369,8.354,0.226,0.882,7.773,27545245109
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,26.977270,9.215,8.351,0.128,1.892,13.105,27545192035
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,26.971564,8.456,8.352,2.746,12.088,27.139,27545134982
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,26.990758,8.181,8.352,0.450,0.932,7.944,27545326924
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,26.980495,8.930,8.340,3.188,11.408,26.548,27545224287
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,26.999215,8.457,8.340,0.148,0.930,7.827,27545411491
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,26.985002,7.732,16.722,0.137,7.556,22.095,27545269356
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,26.993951,8.950,0.001,0.136,0.688,13.147,27545358852
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,26.990172,9.677,8.335,1.736,11.158,25.206,27545321061
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.007776,8.561,8.335,0.199,1.347,7.602,27545497096
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.001793,7.842,8.312,0.160,1.285,13.617,27545437270
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,26.997852,7.680,8.375,3.498,12.893,25.900,27545397863
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.015978,8.203,8.375,0.179,0.903,7.774,27545579124
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.010168,8.374,8.386,0.131,0.405,13.629,27545521014
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.007887,10.034,8.316,2.879,12.164,24.182,27545498205
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.024357,8.379,8.316,0.195,1.137,7.712,27545662913
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.018477,8.310,8.309,0.124,1.442,13.628,27545604114
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.017449,9.562,8.341,2.638,11.438,22.962,27545593825
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.032635,8.278,8.341,0.186,0.432,7.775,27545745693
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.027250,8.773,8.339,0.122,0.686,13.194,27545691842
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.026770,9.322,8.351,2.127,11.224,21.991,27545687043
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.041069,8.434,8.351,0.651,1.145,7.692,27545830033
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.035418,8.168,8.345,0.147,1.629,13.372,27545773520
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.035509,8.739,8.346,2.499,11.366,21.599,27545774428
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.049355,8.285,8.346,0.164,1.755,7.753,27545912885
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.044031,8.613,8.350,0.201,0.481,13.109,27545859648
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.044876,9.367,8.345,2.017,10.824,20.577,27545868095
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.057702,8.347,8.345,0.210,0.826,7.751,27545996358
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.051687,7.656,8.339,0.113,1.736,13.792,27545936209
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.053466,8.590,8.359,2.282,11.629,20.347,27545953997
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.065969,8.267,8.359,0.168,0.932,7.843,27546079029
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.060585,8.898,8.393,0.121,2.171,13.288,27546025190
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.074412,8.443,8.323,0.219,1.372,7.724,27546163459
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.068616,8.031,8.326,0.152,1.292,13.583,27546105501
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.062878,9.412,16.655,2.250,11.150,27.590,27546048116
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.082661,8.249,8.332,0.196,0.491,7.806,27546245950
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.077538,8.922,8.304,0.128,2.482,12.965,27546194717
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.071398,8.520,8.351,2.659,12.065,27.421,27546133316
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.091025,8.364,8.351,0.469,0.985,7.794,27546329587
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.085184,7.646,8.345,0.153,0.529,13.664,27546271181
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.081003,9.605,8.338,2.484,11.194,26.154,27546229371
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.099267,8.242,8.338,0.140,0.696,7.890,27546412010
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.089725,8.722,8.342,2.526,11.469,25.774,27546316588
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.107698,8.431,8.342,0.173,1.860,7.801,27546496323
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.093993,8.809,16.683,0.135,9.287,21.538,27546359269
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.101638,7.645,0.001,0.127,1.890,13.894,27546435718
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.098142,8.417,8.345,3.090,12.925,25.702,27546400755
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.116119,8.421,8.345,0.254,0.994,7.725,27546580532
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.110105,8.467,8.347,0.145,0.818,13.774,27546520392
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.107062,8.920,8.333,4.032,12.750,25.115,27546489954
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.124397,8.277,8.333,0.172,0.824,7.780,27546663307
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.118514,8.409,8.337,0.114,1.115,13.702,27546604482
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.117075,10.014,8.401,2.748,11.614,23.503,27546590089
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.132693,8.296,8.401,0.144,1.293,7.886,27546746264
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.126933,8.419,8.406,0.167,0.816,13.689,27546688671
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.126411,9.336,8.327,2.302,10.509,22.494,27546683452
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.141066,8.373,8.327,0.626,1.398,7.839,27546829997
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.135149,8.738,8.320,1.795,10.321,22.075,27546770832
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.149419,8.353,8.320,0.200,1.447,7.806,27546913527
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.143618,8.469,8.343,1.854,10.975,21.950,27546855517
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.157857,8.438,8.343,0.245,0.989,7.710,27546997910
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.151459,24.525,24.983,0.233,0.710,14.146,27546933926
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.152125,8.508,8.346,2.494,10.887,21.788,27546940593
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.166002,8.145,8.346,0.138,1.284,7.912,27547079357
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.161256,9.130,8.343,1.782,10.554,21.001,27547031898
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.174523,8.521,8.343,0.172,1.537,7.733,27547164572
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.168757,17.298,16.678,0.186,0.734,13.526,27547106907
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.170361,9.105,8.337,1.468,10.347,20.232,27547122950
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.182746,8.223,8.337,0.165,0.684,7.847,27547246803
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.176995,8.238,8.345,0.155,0.782,13.632,27547189291
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.178560,8.199,8.346,2.171,11.496,20.378,27547204944
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.191119,8.373,8.346,0.350,0.678,7.819,27547330533
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.185037,8.042,8.342,0.112,2.702,13.931,27547269713
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.199389,8.269,8.442,0.149,1.486,7.992,27547413226
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.194526,9.489,8.462,0.225,1.599,12.904,27547364601
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.186899,8.339,16.692,3.165,12.171,28.732,27547288331
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.207985,8.596,8.250,0.214,0.655,7.646,27547499189
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.202595,8.068,8.232,0.125,2.564,13.067,27547445285
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.197077,10.178,8.351,2.018,11.763,26.905,27547390108
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.216200,8.215,8.351,0.165,0.481,7.782,27547581335
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.210777,8.183,8.354,0.142,0.381,13.239,27547527114
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.205911,8.834,8.349,2.966,11.840,26.420,27547478451
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.224576,8.377,8.349,0.216,0.951,7.755,27547665102
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.219153,8.375,8.344,0.149,0.784,13.208,27547610868
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.215023,9.111,8.339,2.773,11.668,25.647,27547569566
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.232946,8.370,8.339,0.186,0.428,7.724,27547748797
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.227335,8.182,8.342,0.149,1.755,13.368,27547692687
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.223608,8.585,8.355,3.117,12.869,25.417,27547655415
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.241210,8.264,8.355,0.175,0.693,7.815,27547831438
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.235581,8.246,8.350,0.120,0.733,13.472,27547775150
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.232996,9.388,8.347,3.510,12.319,24.377,27547749295
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.249506,8.296,8.347,0.163,1.234,7.867,27547914397
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.244057,8.476,8.347,0.125,1.101,13.344,27547859908
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.243424,10.428,8.328,1.934,10.637,22.276,27547853580
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.257847,8.341,8.328,0.153,0.419,7.853,27547997808
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.251923,7.866,8.335,0.109,1.196,13.812,27547938568
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.251246,7.822,8.343,2.836,11.799,22.798,27547931798
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.266182,8.335,8.343,0.173,1.094,7.862,27548081156
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.260254,8.332,8.346,0.187,1.854,13.827,27548021884
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.260480,9.234,8.323,2.582,11.834,21.886,27548024143
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.274774,8.592,8.323,0.237,1.971,7.592,27548167077
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.269489,9.235,8.311,0.155,1.815,12.903,27548114233
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.270292,9.812,8.356,2.034,11.430,20.430,27548122263
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.282854,8.080,8.356,0.145,0.604,7.869,27548247876
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.278732,9.243,8.358,0.151,2.040,12.018,27548206658
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.279555,9.263,8.347,2.164,10.898,19.515,27548214890
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.291255,8.401,8.347,0.438,0.966,7.815,27548331889
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.285584,6.852,8.352,0.105,1.940,13.519,27548275178
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.299555,8.300,8.377,0.257,0.525,7.892,27548414885
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.294268,8.684,8.385,0.177,1.240,13.220,27548362018
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.288009,8.454,16.685,2.462,11.515,27.745,27548299427
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.307997,8.442,8.308,0.174,0.863,7.757,27548499307
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.302009,7.741,8.296,0.138,0.796,13.775,27548439430
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.297838,9.830,8.354,1.697,11.203,26.270,27548397723
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.316216,8.219,8.354,0.156,0.811,7.892,27548581497
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.310370,8.361,8.366,0.127,1.190,13.780,27548523041
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.305698,7.860,8.348,3.385,12.733,26.758,27548476322
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.324848,8.632,8.348,0.165,1.408,7.609,27548667815
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.318622,8.252,8.331,0.119,1.582,13.859,27548605556
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.315092,9.394,8.339,3.367,12.684,25.703,27548570264
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.332954,8.106,8.339,0.146,0.874,7.842,27548748876
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.327023,8.402,8.354,0.085,0.594,13.811,27548689574
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.324661,9.569,8.352,3.146,11.920,24.487,27548665949
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.341265,8.311,8.352,0.196,0.651,7.883,27548831986
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.333587,8.926,8.338,3.010,11.791,23.898,27548755208
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.349680,8.415,8.338,0.169,1.156,7.805,27548916140
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.335070,8.047,16.694,0.108,9.881,22.458,27548770041
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.343852,8.781,0.001,0.126,1.381,13.678,27548857855
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.343098,9.511,8.363,2.335,11.474,22.750,27548850321
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.358062,8.382,8.363,0.280,0.721,7.787,27548999958
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.352507,8.655,8.362,0.113,1.138,13.385,27548944404
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.352086,8.988,8.334,2.515,11.841,22.096,27548940200
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.366497,8.436,8.334,0.165,1.624,7.685,27549084313
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.360384,7.877,8.331,0.171,0.704,13.839,27549023176
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.361058,8.972,8.337,2.887,11.753,21.461,27549029918
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.374851,8.354,8.337,0.203,0.561,7.668,27549167850
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.368557,8.173,8.329,0.111,1.403,13.995,27549104907
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.370219,9.161,8.337,2.619,11.407,20.637,27549121532
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.383015,8.164,8.337,0.189,0.809,7.841,27549249488
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.377031,8.474,8.344,0.108,1.706,13.864,27549189652
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.379167,8.948,8.351,2.482,11.200,20.040,27549211012
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.391398,8.383,8.351,0.300,0.712,7.810,27549333314
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.385355,8.324,8.344,0.129,1.072,13.885,27549272890
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.399814,8.417,8.373,0.150,1.487,7.766,27549417483
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.393847,8.492,8.375,0.128,2.775,13.768,27549357805
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.388078,8.911,16.700,2.314,11.441,27.829,27549300122
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.408089,8.275,8.327,0.173,0.421,7.818,27549500230
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.402180,8.333,8.323,0.142,0.478,13.757,27549441136
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.397531,9.453,8.330,2.005,11.335,26.706,27549394649
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.416356,8.267,8.330,0.192,0.852,7.881,27549582900
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.410186,8.006,8.339,0.105,0.876,14.090,27549521198
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.405760,8.229,8.342,3.142,11.893,26.819,27549476940
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.424760,8.404,8.342,0.184,0.935,7.819,27549666938
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.414795,9.035,8.366,2.891,11.099,26.150,27549567287
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.433020,8.261,8.366,0.164,1.113,7.925,27549749543
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,27.423615,8.821,8.315,2.317,11.202,25.645,27549655493
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,27.441554,8.534,8.315,0.210,1.111,7.706,27549834880
firefox.exe,7084,0x0000024608CE1060,DXGI,0,0,0,Composed: Flip,0,27.435172,24.986,25.022,0.132,1.454,14.125,27549771059
