Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.012525,8.362,8.329,0.156,1.120,7.797
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.006060,8.229,8.366,2.372,10.486,22.628
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.020794,8.269,8.366,0.161,0.983,7.894
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.014311,8.250,8.352,2.237,10.364,22.729
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.029192,8.398,8.352,0.204,0.952,7.848
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.022739,8.428,8.326,1.953,10.335,22.627
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.037576,8.385,8.326,0.211,0.906,7.789
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.031102,8.363,8.346,1.995,10.356,22.610
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.045906,8.329,8.346,0.340,0.765,7.806
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.039222,8.120,8.371,2.260,10.636,22.861
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.054213,8.307,8.371,0.156,0.947,7.869
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.047884,8.663,8.300,1.995,10.185,22.498
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.062674,8.461,8.300,0.152,0.679,7.709
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.056180,8.296,8.350,1.925,10.093,22.552
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.070933,8.259,8.350,0.201,0.616,7.800
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.065645,9.464,8.339,0.642,8.821,21.428
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.079291,8.358,8.339,0.316,0.535,7.781
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.072242,6.598,8.352,2.244,10.670,23.182
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.087555,8.264,8.352,0.197,0.628,7.869
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.081541,9.299,8.338,1.424,9.562,22.222
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.095965,8.410,8.338,0.302,0.963,7.798
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.089548,8.007,8.363,1.586,9.698,22.577
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.104234,8.269,8.363,0.151,0.955,7.891
AMD Ryzen Master.exe,16864,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,12.103575,931.954,934.534,0.000,1.786,16.872
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.097621,8.073,8.322,1.642,10.603,22.826
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.112673,8.439,8.322,0.163,0.750,7.774
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.106977,9.356,8.346,1.278,9.399,21.815
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.120930,8.257,8.346,0.182,0.805,7.862
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.115300,8.323,8.366,1.095,9.330,21.858
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.129254,8.324,8.366,0.181,0.722,7.904
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.122323,7.023,8.327,2.317,10.606,23.162
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.137709,8.456,8.327,0.266,0.421,7.776
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.130956,8.633,8.336,2.003,10.231,22.866
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.145975,8.265,8.336,0.202,0.531,7.847
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.138813,7.857,8.344,2.394,10.747,23.353
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.154308,8.333,8.344,0.149,0.413,7.857
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.147523,8.711,8.345,2.050,10.246,22.988
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.162702,8.394,8.345,0.262,0.900,7.809
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.155957,8.434,8.362,1.826,9.987,22.916
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.171074,8.372,8.362,0.217,0.615,7.799
AMD Ryzen Master.exe,16864,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,12.169229,65.654,66.762,0.000,2.647,17.980
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.164148,8.191,8.336,1.817,10.550,23.061
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.179445,8.371,8.336,0.284,0.560,7.764
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.172262,8.114,8.345,2.460,10.816,23.292
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.187779,8.334,8.345,0.206,1.024,7.775
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.180541,8.280,8.341,2.558,10.572,23.353
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.196108,8.329,8.341,0.251,0.963,7.787
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.188763,8.222,8.355,2.371,10.616,23.486
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.204465,8.358,8.355,0.188,0.772,7.784
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.197218,8.455,8.328,2.192,10.380,23.360
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.212893,8.428,8.328,0.934,0.899,7.684
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.205464,8.246,8.375,2.148,10.499,23.489
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.221217,8.324,8.375,0.182,0.612,7.735
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.213727,8.263,8.335,2.263,10.422,23.561
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.229560,8.342,8.335,1.014,0.964,7.728
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.222074,8.347,8.346,2.111,10.355,23.560
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.237860,8.301,8.346,0.160,0.364,7.773
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.230276,8.203,8.329,2.176,10.437,23.686
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.246237,8.377,8.329,0.260,0.645,7.725
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.237940,7.664,8.357,2.809,11.267,24.379
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.254535,8.298,8.357,0.174,0.521,7.784
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.246828,8.887,8.334,2.401,10.651,23.825
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.262715,8.179,8.334,1.035,1.001,7.938
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.255417,8.589,8.350,2.067,10.426,23.585
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.271164,8.448,8.350,0.185,0.488,7.839
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.263502,8.085,8.345,2.361,10.498,23.846
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.279641,8.478,8.345,0.778,1.557,7.707
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.271550,8.048,8.336,2.466,10.622,24.134
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.287966,8.325,8.336,0.167,1.417,7.718
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.280080,8.531,8.326,2.098,10.258,23.930
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.296102,8.135,8.326,0.200,1.562,7.909
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.287847,7.766,8.350,2.500,10.770,24.514
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.304325,8.224,8.350,0.098,1.521,8.035
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.296297,8.450,8.356,2.354,10.510,24.419
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.313065,8.740,8.356,0.372,1.012,7.652
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.304494,8.197,8.355,2.326,10.543,24.577
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.321240,8.176,8.355,0.168,0.959,7.831
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.312784,8.291,8.334,2.273,10.385,24.621
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.329545,8.305,8.334,0.148,0.883,7.860
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.320900,8.116,8.344,2.287,10.493,24.849
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.337882,8.337,8.344,0.220,0.764,7.867
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.329046,8.146,8.338,2.367,10.556,25.041
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.346239,8.357,8.338,0.150,0.603,7.848
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.337243,8.197,8.361,2.380,10.762,25.205
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.354592,8.353,8.361,0.162,0.655,7.856
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.345543,8.299,8.324,2.490,10.733,25.230
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.363003,8.411,8.324,0.659,0.612,7.770
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.353755,8.212,8.345,2.555,10.876,25.363
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.371271,8.268,8.345,0.144,0.595,7.847
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.362211,8.457,8.339,2.445,10.634,25.246
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.379592,8.321,8.339,1.123,1.098,7.865
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.370395,8.184,8.349,2.464,10.819,25.411
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.387936,8.344,8.349,0.159,0.487,7.871
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.378472,8.077,8.340,2.768,10.906,25.674
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.396322,8.387,8.340,0.158,0.988,7.824
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.386881,8.408,8.367,2.520,10.629,25.633
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.404650,8.327,8.367,0.153,0.833,7.864
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.394974,8.093,8.338,2.552,10.713,25.878
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.412996,8.346,8.338,0.797,0.785,7.856
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.403292,8.318,8.332,2.407,10.365,25.892
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.421395,8.399,8.332,0.150,0.532,7.789
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.411505,8.214,8.324,2.186,10.608,26.003
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.429632,8.238,8.324,0.254,0.456,7.876
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.419625,8.120,8.388,2.531,10.762,26.271
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.438077,8.445,8.388,0.162,0.607,7.819
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.428333,8.708,8.313,2.080,9.798,25.876
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.446503,8.426,8.313,0.160,0.461,7.706
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.437923,9.590,8.375,0.234,8.712,24.661
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.454735,8.231,8.375,0.174,0.452,7.849
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.444777,6.855,8.319,2.362,10.116,26.126
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.463207,8.473,8.319,0.586,0.564,7.696
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.453315,8.537,8.357,2.040,9.903,25.945
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.471184,7.977,8.357,0.113,0.609,8.076
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.461031,7.716,8.330,2.201,10.954,26.559
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.479721,8.537,8.330,0.972,0.980,7.869
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.469305,8.274,8.358,2.713,10.391,26.643
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.488103,8.382,8.358,0.276,0.483,7.845
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.478108,8.803,8.333,1.618,9.923,26.173
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.496451,8.349,8.333,0.361,0.560,7.829
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.486545,8.438,8.348,1.503,9.857,26.083
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.504761,8.310,8.348,0.164,0.556,7.868
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.493880,7.334,8.350,2.556,10.914,27.099
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.513185,8.424,8.350,0.589,0.574,7.793
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.502534,8.654,8.347,2.282,10.459,26.792
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.521342,8.157,8.347,0.295,0.540,7.984
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.511072,8.538,8.344,1.943,10.260,26.598
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.529816,8.474,8.344,0.905,0.894,7.854
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.519391,8.319,8.355,1.962,10.314,26.634
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.538258,8.441,8.355,0.149,1.562,7.767
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.527445,8.054,8.320,2.283,10.591,26.900
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.546566,8.308,8.320,0.169,1.578,7.779
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.536383,8.938,8.357,1.663,9.963,26.320
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.554826,8.260,8.357,0.280,0.545,7.876
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.544160,7.777,8.346,2.194,10.666,26.888
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.563306,8.480,8.346,0.771,1.519,7.742
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.552525,8.365,8.333,2.330,10.581,26.855
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.571433,8.127,8.333,0.235,0.473,7.947
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.560740,8.215,8.346,2.400,10.630,26.987
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.579979,8.545,8.346,0.275,1.495,7.748
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.569480,8.740,8.379,1.906,10.266,26.626
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.588233,8.255,8.379,0.160,1.351,7.872
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,1,12.577419,7.940,0.000,2.340,10.412,0.000
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.585777,8.357,8.298,2.080,10.258,18.627
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.596690,8.457,8.298,0.383,1.089,7.714
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.593593,7.816,8.356,2.464,10.626,19.167
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.604875,8.185,8.356,0.162,1.089,7.885
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.602798,9.205,8.352,1.447,9.673,18.315
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.613299,8.424,8.352,0.164,0.885,7.813
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.610706,7.909,8.317,1.814,9.987,18.723
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.621577,8.277,8.317,0.148,0.856,7.853
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.619143,8.437,8.343,1.559,9.662,18.629
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.630018,8.441,8.343,0.211,0.546,7.755
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.626554,7.411,8.354,2.271,10.401,19.573
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.638326,8.308,8.354,0.236,0.776,7.801
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.635273,8.719,8.337,1.695,9.931,19.190
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.646645,8.319,8.337,0.609,0.758,7.818
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.642913,7.640,8.359,2.323,10.694,19.909
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.654940,8.295,8.359,0.166,0.467,7.882
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.651561,8.648,8.350,2.064,10.489,19.611
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.663427,8.487,8.350,0.171,0.399,7.746
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.659621,8.060,8.360,2.478,10.728,19.911
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.671741,8.314,8.360,0.218,0.720,7.792
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.668883,9.262,8.319,1.495,9.654,18.969
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.680072,8.332,8.319,0.369,0.659,7.780
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.676146,7.263,8.354,2.413,10.753,20.059
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.688206,8.134,8.354,0.159,0.403,7.999
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.684804,8.658,8.338,2.082,10.445,19.739
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.696690,8.484,8.338,0.529,0.698,7.853
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.692528,7.724,8.339,2.745,10.960,20.353
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.704989,8.298,8.339,0.180,0.595,7.893
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.701264,8.736,8.366,2.245,10.312,19.983
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.713419,8.430,8.366,0.281,0.673,7.829
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.709347,8.082,8.333,2.261,10.419,20.234
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.721677,8.258,8.333,0.143,0.577,7.904
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.717686,8.339,8.334,2.093,10.254,20.228
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.730035,8.358,8.334,0.353,0.479,7.880
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.725675,7.989,8.356,2.291,10.615,20.595
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.738284,8.249,8.356,0.139,0.418,7.987
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.734075,8.400,8.331,2.223,10.389,20.527
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.746720,8.437,8.331,0.758,1.951,7.882
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.741852,7.777,8.342,2.621,10.881,21.091
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.755085,8.364,8.342,0.184,1.863,7.859
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.750698,8.845,8.347,2.048,10.476,20.593
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.763596,8.511,8.347,0.252,1.909,7.694
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.758480,7.782,8.348,2.725,11.008,21.158
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.771864,8.268,8.348,0.184,1.781,7.774
GRB.exe,13456,0x000002604A44FD30,DXGI,0,0,0,Composed: Copy with GPU GDI,0,12.767793,9.313,8.349,1.709,9.852,20.193
dwm.exe,1520,0x000001927FEB15A0,DXGI,1,0,0,Hardware: Legacy Flip,0,12.780280,8.415,8.349,0.197,1.527,7.707
